retention_rate,total_cost,productivity,net_value
0.6535346413256514,2451667.25691,19038.403401817362,16586.73614490736
0.6674682522739608,2495058.45008,19399.53808990535,16904.47963982535
0.6685272256033773,2460333.80639,19350.722281136903,16890.388474746902
0.6702082063160464,2506285.93549,19595.228976281836,17088.943040791837
0.6718139371794972,2510242.44714,19481.147581647732,16970.90513450773
0.6658466404496667,2437687.07206,19112.543172250975,16674.856100190977
0.6698311735227287,2475402.2045,19317.706292491985,16842.304087991986
0.6661100074308389,2444332.22518,19243.184516054695,16798.852290874696
0.667141902318342,2453835.3851300003,19258.040027058763,16804.20464192876
0.6618572960120951,2498709.6172400005,19321.82507960195,16823.115462361948
0.662724746118216,2466050.25678,19179.250042245796,16713.199785465797
0.6683306232372711,2431312.89717,19094.24748781212,16662.934590642122
0.6657709450353226,2478689.1143,19274.165708473407,16795.476594173408
0.6637387162604659,2481413.96276,19091.85536482207,16610.441402062068
0.6568739252741059,2397048.79348,18623.12438691852,16226.07559343852
0.6721224566976504,2431222.32268,19142.22129055377,16710.99896787377
0.6669276776923624,2456874.85597,19175.68493016829,16718.81007419829
0.6690662221561925,2460624.23618,19294.94479916108,16834.32056298108
0.6662371189545733,2531758.3527300004,19578.439447250395,17046.681094520394
0.6680525458934742,2468983.38358,19233.25677330295,16764.27338972295
0.6729513493224202,2498958.81147,19468.04478355636,16969.08597208636
0.6719163375219692,2528078.38932,19684.046900599224,17155.968511279225
0.6710857912736832,2465953.0887599997,19360.923994058605,16894.970905298604
0.6671339441800628,2418946.77917,19017.035608905808,16598.088829735807
0.6702287284537768,2460255.6762200003,19238.40729602558,16778.15161980558
0.676572880243179,2498437.08335,19614.19036940019,17115.75328605019
0.6801952557964629,2526825.70412,19784.991657167753,17258.165953047752
0.6676419078169733,2461705.8906300003,19346.738744474547,16885.032853844546
0.6656995860818486,2416510.85182,18933.95681853569,16517.44596671569
0.6627865902303238,2396852.8309500003,18809.726718700163,16412.873887750164
0.6700189865509707,2480974.4598,19313.24479572438,16832.27033592438
0.6682697746107867,2494674.20137,19379.092766333637,16884.41856496364
0.665827577759471,2483029.16002,19421.563509161642,16938.534349141642
0.6717195023255654,2489754.1388,19381.357032125656,16891.602893325657
0.6651189931327408,2440063.90996,19013.778136651454,16573.714226691452
0.6732065360161914,2462126.27467,19459.590544784813,16997.46427011481
0.6716762877807928,2546063.81079,19724.765385752547,17178.701574962546
0.6669180131161392,2424377.38332,19037.505725037594,16613.128341717595
0.6666856511940152,2470965.15154,19336.24996674418,16865.28481520418
0.6627533652778748,2453775.92462,19171.727771923666,16717.951847303666
0.6616877099020109,2484542.62071,19268.555038616018,16784.01241790602
0.6620722951403233,2494802.84406,19303.678252581365,16808.875408521366
0.6695872010671617,2535273.4186400003,19774.998781831637,17239.725363191636
0.6656994462171284,2445921.0724000004,19271.284506143955,16825.363433743954
0.6663060383654551,2438270.07671,19171.53937769246,16733.26930098246
0.6515865897095586,2400757.8985099997,18590.42557113155,16189.667672621548
0.6735844547836927,2471184.46999,19395.574571971454,16924.390101981455
0.6643507352604012,2476072.2259100005,19181.348700110473,16705.276474200473
0.6670193040654318,2494771.4988200003,19297.77350929246,16803.00201047246
0.6645264247575293,2460031.75667,19157.224691046285,16697.192934376286
0.6670078672100226,2465584.58974,19316.244897952998,16850.660308213
0.6600987433391361,2415141.03479,18796.34657671531,16381.20554192531
0.6632211787766581,2485396.50146,19211.233174863286,16725.836673403286
0.664360533553919,2463022.76338,19129.215953469316,16666.193190089318
0.6646975230476182,2464652.99027,19308.08679447022,16843.43380420022
0.672419382347326,2500539.4994099997,19534.483742585788,17033.94424317579
0.677692630331696,2508659.54367,19769.512393720073,17260.852850050072
0.6617835813977093,2450491.71806,19002.050107222276,16551.558389162277
0.667020197849858,2476393.92603,19178.599601024922,16702.205674994922
0.6650984222184781,2439614.2672800003,18987.7859744516,16548.171707171598
0.6675689762695278,2491348.34131,19341.2130115835,16849.8646702735
0.6771875449880114,2473301.43255,19480.78322601309,17007.48179346309
0.6745997204183223,2564377.23594,19931.486689688965,17367.109453748966
0.6680756807851619,2470442.4545800006,19295.856319959752,16825.413865379753
0.6693081744903787,2493262.20861,19476.688571385625,16983.426362775623
0.6596779618087584,2452320.47909,19014.25391902858,16561.933439938577
0.6698872146008523,2542713.4251800003,19573.933229622682,17031.21980444268
0.660401561669972,2432753.67289,19023.481880721083,16590.72820783108
0.6683722572919546,2498012.6902100006,19384.27323719948,16886.260546989477
0.6712905238559007,2498160.74072,19510.564332966176,17012.403592246177
0.6635127121628642,2456216.9419600004,19208.184658424314,16751.967716464314
0.6730973925889618,2534752.8583700005,19700.728541641103,17165.975683271103
0.6586694661812661,2401503.3058200004,18854.48006280621,16452.976756986212
0.6741349761736847,2538736.5536800004,19741.708544578316,17202.971990898317
0.6587777376648762,2408799.29978,18836.86651123034,16428.06721145034
0.6645892963024449,2418561.53542,18887.465430240416,16468.903894820418
0.6671154926914261,2514189.2727300003,19495.965049156912,16981.77577642691
0.6689052220492829,2504489.56738,19378.854490551974,16874.364923171976
0.672382807646378,2564821.7936400003,19744.379693089402,17179.557899449403
0.6558284658810957,2445840.89203,18854.875849348202,16409.034957318203
0.6638406856659077,2440568.22783,19085.702467205392,16645.13423937539
0.6684955329299337,2531804.51241,19458.422554751258,16926.61804234126
0.6638954990457884,2473260.64648,19260.738943369564,16787.478296889563
0.6665093356625316,2484524.6693700003,19352.538886904014,16868.014217534015
0.6721357811462695,2496129.83977,19407.587191514038,16911.457351744037
0.6655620398111116,2435132.66733,19138.271950248436,16703.139282918437
0.6729731398094357,2455076.84566,19365.819619380258,16910.74277372026
0.6730058640363219,2497667.3255600003,19433.33108393436,16935.66375837436
0.6777263945315296,2540426.6781,19819.1307413467,17278.7040632467
0.6728097543516464,2481719.41384,19346.441322591927,16864.721908751926
0.6733930620094652,2496232.5685,19549.65906903238,17053.42650053238
0.6685922051762291,2457228.1173,19280.49723119053,16823.26911389053
0.6669945794828436,2464510.8715700004,19215.515306061527,16751.004434491526
0.662771543448573,2416245.8117600004,19089.810865118583,16673.565053358583
0.6672643412283414,2429086.53046,19210.873478007776,16781.786947547775
0.6630474297970191,2429837.2934600003,18963.25131921768,16533.41402575768
0.6617874748081821,2389996.3245400004,18704.560990707512,16314.564666167513
0.6710744377739327,2526268.79024,19650.11181195452,17123.84302171452
0.6621992925996707,2449988.57967,19163.875616873764,16713.887037203764
0.6651714573558178,2501889.76295,19302.177516974072,16800.287754024073
0.6626045805483236,2472459.7184800003,19223.925022222444,16751.465303742443
0.6751998193245832,2455702.58343,19525.558099311816,17069.855515881816
0.6604633905593501,2480425.2898399998,19089.738671115265,16609.313381275264
0.6587271077052393,2416448.9381600004,18852.08697847907,16435.63804031907
0.667758421507274,2508766.3770500002,19477.491051334553,16968.724674284553
0.6657934249351445,2507063.8930900004,19470.32190358475,16963.25801049475
0.6707162514726946,2507408.8565599998,19592.296290283564,17084.887433723565
0.6570078844862058,2428878.11802,18981.217025340517,16552.338907320518
0.674903166180006,2570706.42502,19869.727742567535,17299.021317547536
0.6712858979247687,2416051.66703,19189.451820289032,16773.400153259034
0.6633272011176216,2437868.9454,19073.815511574994,16635.946566174993
0.670889287114917,2481776.67917,19357.84567549394,16876.06899632394
0.6703514088872351,2470341.2497,19289.506474203146,16819.165224503147
0.6694968976361269,2515077.79218,19472.248240683046,16957.170448503046
0.6616854184709978,2435750.2832400003,18989.795082373705,16554.044799133706
0.6662132588444598,2472481.73864,19350.028815090864,16877.547076450865
0.6630717784632183,2488957.62795,19364.206283499996,16875.248655549996
0.6651192191814816,2445696.0867999997,19264.49714038727,16818.80105358727
0.6671605238936096,2507075.95304,19519.205026218402,17012.129073178403
0.6781774712825446,2499683.09023,19523.804920898387,17024.121830668388
0.670637848697631,2494149.68414,19466.588264180973,16972.438580040973
0.6734481552952792,2511665.63408,19671.220148686287,17159.554514606287
0.6763119440328582,2473561.59002,19413.275639738637,16939.714049718637
0.6742941051489454,2476273.5850400003,19424.10375810541,16947.830173065413
0.6642097797295555,2503978.13687,19277.402283942494,16773.424147072496
0.6592898687554872,2481532.6055300003,19313.797276281315,16832.264670751316
0.6652636077181144,2447824.382,19031.17565387626,16583.35127187626
0.6550806076579163,2466070.35121,19057.308467014354,16591.238115804354
0.6704930062234925,2477039.7574700005,19312.015433085984,16834.975675615984
0.6649435168243261,2426688.72095,18942.147572785936,16515.458851835938
0.6648339400402192,2494190.64104,19343.358537588574,16849.167896548573
0.6673328514104484,2435823.44761,19219.032664774084,16783.209217164083
0.6711166563025664,2482711.40988,19419.285531367266,16936.574121487265
0.6619936924429735,2415782.51285,18836.548034225194,16420.765521375193
0.6688456264741803,2484465.66493,19314.82560351793,16830.359938587928
0.6664334588467073,2443343.68561,19229.094705525407,16785.751019915406
0.6751398324489847,2486788.67592,19470.789218761365,16984.000542841364
0.6692564210361,2526237.20354,19598.722116623925,17072.484913083925
0.6643840139067965,2499891.30242,19278.808103024952,16778.91680060495
0.6717990809922889,2490327.808,19518.765685156894,17028.437877156895
0.6716435836255867,2468543.46257,19178.062742912633,16709.519280342633
0.6665186283340195,2474748.1217,19317.671209318025,16842.923087618026
0.6706977121730923,2524859.34413,19487.60064236247,16962.74129823247
0.6688749693030155,2472332.0222400003,19352.872146132577,16880.540123892577
0.668853146309232,2511831.06274,19504.490630763423,16992.659568023424
0.6653215053604543,2528750.34272,19522.461503459584,16993.711160739585
0.6650715645725942,2443836.3480200004,19097.115343370475,16653.278995350476
0.663313475412285,2493429.1089700004,19368.22055552523,16874.791446555228
0.6647881677813473,2463281.31838,19262.405752475897,16799.1244340959
0.6695087635058569,2470885.31644,19297.975415809364,16827.090099369365
0.6690506303545564,2539551.07139,19573.098449516023,17033.547378126023
0.6704581692964185,2483270.1049800003,19337.389573409026,16854.119468429024
0.6678812253631015,2496206.50679,19496.742205896935,17000.535699106935
0.6579377037784276,2414679.4107,18735.785968393557,16321.106557693556
0.6698906700918081,2485247.22243,19481.97558628024,16996.72836385024
0.6607665053430198,2459253.8380500004,19144.78957912106,16685.53574107106
0.6679696786606368,2505821.21414,19345.92336831276,16840.10215417276
0.6726324469583713,2483632.54185,19483.82232027019,17000.189778420186
0.6693210886654719,2500011.07167,19428.302387043623,16928.291315373623
0.666153943347792,2442968.23393,19133.855887384543,16690.88765345454
0.6627713242271688,2440305.0785100004,19051.83544627156,16611.53036776156
0.6751699782823377,2505701.45523,19669.611714955645,17163.910259725646
0.6656711419323427,2427756.13562,18952.851919569654,16525.095783949655
0.6668971304894525,2467088.19153,19337.81499030831,16870.72679877831
0.6635761638415008,2400531.55002,18838.913281783472,16438.38173176347
0.6682912729472624,2479975.18236,19264.429777107784,16784.45459474778
0.6705538691672315,2498665.84338,19445.90612902354,16947.24028564354
0.6649636813858975,2457170.78857,19170.934723021244,16713.763934451243
0.6702581579010055,2467357.28008,19273.38815495219,16806.03087487219
0.6732649627995384,2522068.38666,19580.631583233975,17058.563196573974
0.6569169612222835,2504397.31523,19216.450382328127,16712.053067098128
0.6647409264947769,2470664.8268299997,19280.525599916593,16809.86077308659
0.658162490232583,2441937.1303000003,19029.022482699802,16587.0853523998
0.6732097859220693,2500054.23161,19544.811028577205,17044.756796967205
0.669986518910212,2520160.71437,19538.231423417776,17018.070709047774
0.6729620640057145,2507239.12316,19624.334741881736,17117.095618721734
0.6619238556680234,2418556.64246,18896.71485881289,16478.15821635289
0.6680035711720813,2566811.97992,19628.688173096616,17061.876193176617
0.6602258565725917,2415865.0036,18838.50811725488,16422.64311365488
0.6672875208662904,2480700.14212,19287.00726798393,16806.30712586393
0.6701557951171896,2479165.6797,19377.580094114557,16898.414414414558
0.6661708671836902,2490988.58613,19291.5260520854,16800.5374659554
0.6657350874092094,2456677.17858,19264.564667189745,16807.887488609744
0.6581176898434945,2450451.82987,18980.438517354807,16529.98668748481
0.6667008997692925,2490425.74367,19394.967965610216,16904.542221940217
0.6721450088731931,2449682.07641,19323.822170554446,16874.140094144444
0.6722694577232342,2500608.94788,19629.76233782708,17129.15338994708
0.6681100076351715,2457973.59909,19317.733288434185,16859.759689344184
0.6669790866216962,2482925.4442600003,19395.706116695153,16912.780672435154
0.6577157500827828,2449736.84138,18901.95443271504,16452.21759133504
0.6604855100987799,2461986.52312,19131.07720478013,16669.090681660127
0.6589282237610132,2446672.6090700002,19021.58603854689,16574.913429476892
0.6634344182330136,2523871.1272600004,19356.73175593485,16832.860628674847
0.663090685934063,2403326.60115,18849.623919739905,16446.297318589903
0.6617897458071538,2443301.32523,19020.18309030873,16576.881765078728
0.6747062770803234,2517058.1303000003,19575.055385375104,17057.997255075104
0.6546262551901055,2445242.04147,18927.514083694878,16482.27204222488
0.6699807000453333,2506113.73804,19406.820724916182,16900.706986876183
0.6681990593713873,2460823.13815,19150.253860535384,16689.430722385383
0.6693908551282058,2544396.53127,19592.867624034156,17048.471092764157
0.6656817203065968,2443141.55888,19113.554356587185,16670.412797707184
0.6658569154185953,2469759.60975,19247.337386985397,16777.577777235398
0.6574620839543747,2416370.59126,18874.813478498312,16458.44288723831
0.6691625241130253,2508370.62258,19517.91706967044,17009.546447090437
0.6592231473238755,2455842.3674,19015.663039872266,16559.820672472266
0.6718856402262072,2534294.5321000004,19679.473746176387,17145.179214076386
0.6669990260158025,2410922.94575,19129.433421265225,16718.510475515224
0.6684900085809552,2496233.2167800004,19366.249649773206,16870.016432993205
0.6746687945016735,2483682.17847,19511.66559818472,17027.98341971472
0.6641126755173402,2380975.31982,18788.240853140374,16407.265533320373
0.6781649268005768,2506445.05165,19751.351579175396,17244.906527525396
0.670914718400315,2501940.60604,19526.453705992164,17024.513099952164
0.6639734731477791,2407488.52097,18848.81016793243,16441.32164696243
0.6728546301685546,2526595.89709,19666.16596532496,17139.57006823496
0.6627660124760507,2433497.77566,19030.218924479297,16596.7211488193
0.6647859869739204,2508320.51226,19575.6541863838,17067.333674123798
0.6777932377640913,2501245.54505,19711.168186859322,17209.922641809324
0.6752585511989355,2498859.53711,19596.720730428016,17097.861193318015
0.6635236550961257,2449335.26156,19069.317513416827,16619.982251856825
0.6636765652548017,2450980.2537400005,19193.150000600013,16742.169746860014
0.6694822847652335,2520582.78943,19448.837378029973,16928.25458859997
0.6678238383667398,2472221.08096,19355.148680362763,16882.927599402763
0.6677063132513291,2471820.1853300002,19340.38494778888,16868.56476245888
0.6585385743570382,2455500.9371900004,19033.269179295632,16577.76824210563
0.6621049123613099,2431336.5212200005,18930.333687149203,16498.997165929202
0.6781200412594927,2510092.61281,19734.303334391676,17224.210721581676
0.6616632257437791,2452311.3550400003,19084.11383780468,16631.80248276468
0.6656517139279218,2478775.04055,19173.654978480638,16694.879937930637
0.6747407910471888,2463318.99243,19430.149389358143,16966.830396928144
0.6610600720078402,2393902.01721,18856.154464502346,16462.252447292347
0.6692222724637351,2486272.11017,19313.204743451664,16826.932633281664
0.6696852207072411,2447315.2334200004,19258.53709816513,16811.22186474513
0.6675297483450574,2483802.26402,19298.163306391965,16814.361042371966
0.6661034894021808,2434134.41768,19012.402730651265,16578.268312971264
0.6762127732809342,2546238.73706,19755.754716769567,17209.515979709566
0.6653414523756833,2473300.64389,19284.426365044266,16811.125721154265
0.6641426194659862,2463371.80708,19190.959104286423,16727.587297206424
0.6696085071982955,2435999.6479200004,19044.461572042652,16608.46192412265
0.655259978334029,2469560.2739399998,19052.44206139175,16582.88178745175
0.665734811346152,2468414.93303,19068.247677193416,16599.832744163417
0.662874410311783,2442703.91532,19068.515887876903,16625.811972556905
0.663545673728208,2467427.44721,19181.692117419923,16714.264670209923
0.6590518871266069,2500492.6677400004,19342.403412777312,16841.910745037312
0.6645867348275742,2511112.9687900003,19435.07034557968,16923.95737678968
0.6715936918054225,2486944.86685,19513.62923183886,17026.684364988858
0.66153299655857,2416648.7652200004,19026.9256767881,16610.2769115681
0.665692005631519,2485072.55041,19312.68210133634,16827.60955092634
0.6603475370030016,2383462.95723,18638.646045332025,16255.183088102025
0.6671009337932311,2513738.26679,19447.12233652702,16933.38406973702
0.6650287696970005,2453679.70701,19273.13618263213,16819.45647562213
0.6602273611588912,2403395.2663200004,18839.78295814438,16436.38769182438
0.6710255650623379,2464215.69705,19306.93409272207,16842.71839567207
0.6722296816273189,2525062.29813,19560.30415938639,17035.24186125639
0.6673152204845701,2546664.28042,19556.119446960838,17009.455166540836
0.6652030865285508,2487317.5960800005,19328.543581957107,16841.225985877107
0.6536350893927205,2450913.76194,18953.257797310784,16502.344035370785
0.6727060194069467,2465060.2180999997,19380.749252573034,16915.689034473035
0.6657688837628424,2485206.8828499997,19357.429782130264,16872.222899280263
0.6656066766661397,2459041.8282500003,19010.37228145041,16551.33045320041
0.6671128251939513,2429298.43723,19176.402323184364,16747.103885954362
0.6658613478767936,2467485.21191,19246.295780850276,16778.810568940276
0.6587762518109067,2459519.6769700004,19149.699187314647,16690.179510344646
0.6729028115695744,2514009.5396499997,19549.87569338906,17035.86615373906
0.6675905920542258,2514808.9087300003,19335.866326422794,16821.057417692795
0.6695576641384925,2443810.71469,19186.5339278315,16742.7232131415
0.6650948580301124,2487661.7304100003,19267.180329603172,16779.518599193172
0.6630244246900964,2478459.72477,19245.903179816836,16767.443455046836
0.6683836056983393,2491660.89119,19476.17318592332,16984.51229473332
0.6663864845372575,2506031.63123,19520.47238408297,17014.44075285297
0.6613793786506392,2438234.76018,19048.474268048645,16610.239507868646
0.6693117106041047,2489781.9564900002,19435.238513138414,16945.456556648416
0.6604993284156432,2499124.7475,19246.799808549255,16747.675061049253
0.6680782252438233,2481777.81619,19308.86238969524,16827.084573505243
0.6724444241054364,2474567.3157,19390.847044748865,16916.279729048867
0.6682221875885472,2540223.5747,19620.66500499197,17080.44143029197
0.6728373132946112,2523867.91472,19651.092593930487,17127.22467921049
0.66459804940624,2437095.5063,19009.962091089135,16572.866584789135
0.6578705891305074,2463569.67189,19057.06200238017,16593.49233049017
0.6647432239329167,2443682.8193300003,19107.47188583604,16663.78906650604
0.6678659711153604,2450637.2033599997,19299.180775361245,16848.543572001247
0.6537322943166218,2391042.09921,18652.795955401387,16261.753856191386
0.6693788817268578,2479822.28235,19290.326161213154,16810.503878863154
0.6602901972730953,2497154.17068,19201.510072936777,16704.35590225678
0.6720938835590324,2511843.3908400005,19788.939838451613,17277.096447611613
0.6664275374697443,2460923.0045,19267.557994117793,16806.634989617793
0.6614228818812055,2423656.79627,18933.41989393338,16509.76309766338
0.6654315323243052,2468362.698,19189.917976762474,16721.555278762473
0.6645676157848114,2480387.0443100003,19473.637624464725,16993.250580154723
0.6762484813031402,2477330.09218,19568.800192593393,17091.470100413393
0.6654626913929683,2484782.5756600006,19405.458344550585,16920.675768890585
0.658099627968084,2419881.56962,18865.083409230123,16445.201839610123
0.6680114396881254,2544246.20483,19573.20470957467,17028.95850474467
0.6750793319061458,2521343.00007,19613.612819053946,17092.269818983947
0.6692623766295909,2440782.3094699997,19128.311342045738,16687.529032575738
0.6625044029408589,2430453.41264,18961.47681958512,16531.02340694512
0.6728517726282752,2529231.74319,19623.787135247425,17094.555392057424
0.6637048569583176,2482632.61112,19317.8998468009,16835.2672356809
0.6686330315895458,2497186.09246,19485.58102685872,16988.39493439872
0.6744761168024286,2530050.58462,19773.454221338954,17243.403636718955
0.6721422191513348,2418645.15477,19281.65802348039,16863.012868710393
0.6663610277477543,2484966.49689,19376.77760376875,16891.81110687875
0.6620396137792106,2510583.40436,19479.953437516117,16969.370033156116
0.673263523252865,2469490.28742,19414.179878879546,16944.689591459544
0.6679220759399597,2472727.59308,19210.04817038709,16737.32057730709
0.6573941123578722,2435191.93494,18836.64270253697,16401.45076759697
0.6623752747307567,2430563.0300900005,19086.03482026386,16655.47179017386
0.6677675686687511,2472521.28611,19373.223685752222,16900.70239964222
0.6656542576645603,2512967.51378,19448.30659910448,16935.33908532448
0.6718851554829113,2510728.73449,19614.084102687997,17103.355368197997
0.6560563373846375,2360147.1650600005,18564.033595939167,16203.886430879167
0.6699144320122563,2477947.5297000003,19403.408646082622,16925.461116382623
0.6669852600291475,2468527.9755100003,19236.59040973411,16768.062434224114
0.6711146156385954,2508235.59606,19634.07338135202,17125.83778529202
0.6772644055251928,2545643.95459,19738.465192175943,17192.821237585944
0.6626274405111399,2469471.62208,19196.412201594576,16726.940579514576
0.6648469096493694,2467058.6287,19025.985339701278,16558.926711001277
0.6703895858674878,2499123.21179,19650.164715152685,17151.041503362685
0.6703275998940137,2497861.57023,19446.67707872955,16948.81550849955
0.6674309311059308,2505814.40615,19316.675680441745,16810.861274291747
0.671296777167239,2487321.08054,19288.051171118233,16800.730090578232
0.6755042910088902,2539948.27107,19813.227311559116,17273.279040489117
0.6638057533665846,2451161.80175,19216.14475679917,16764.98295504917
0.6666163277438606,2469010.7507599997,19329.829706929188,16860.818956169187
0.6664274901203188,2443604.8021100005,19077.63003279303,16634.02523068303
0.670514207130738,2431104.39487,19185.039742572513,16753.935347702514
0.6610394240121513,2407073.89924,18688.845959919847,16281.772060679847
0.668643409812266,2485804.96296,19304.285628865542,16818.480665905543
0.6685331316221429,2462632.30848,19200.199005053528,16737.56669657353
0.6631352901991929,2454349.06348,19128.186578249042,16673.837514769042
0.6751547329936453,2528598.44182,19533.884518206884,17005.286076386885
0.6649148852777776,2497524.32665,19326.707959138046,16829.183632488046
0.65715156802929,2375308.7928,18678.805236088294,16303.496443288293
0.664083996446102,2458367.9415100003,19091.888990629202,16633.5210491192
0.6648018299942395,2443004.84239,19158.748243354035,16715.743400964035
0.6572860079963,2438409.0054900004,18912.65275693414,16474.24375144414
0.6673166959302933,2456855.5458400003,19260.483027215025,16803.627481375024
0.6692910372584526,2456072.83431,19317.650078400635,16861.577244090637
0.6665050518681758,2500727.78179,19434.989196688675,16934.261414898676
0.6585431517763007,2449314.42622,19013.818769566227,16564.504343346227
0.6594270606067284,2435781.37834,18895.265637766704,16459.484259426703
0.663146542420941,2457679.6245999997,19061.739074609413,16604.059450009412
0.6746898524212999,2523562.2236200003,19701.792641948792,17178.230418328792
0.6623443673606931,2493869.88868,19291.85519335367,16797.985304673668
0.6604009165775374,2436640.4121000003,18867.765115564078,16431.124703464076
0.6721463025074468,2498972.43398,19367.926742057065,16868.954308077064
0.6646534821110334,2470133.2038399996,19249.531171120296,16779.397967280296
0.6593226576928755,2452161.69478,19058.29057797006,16606.12888319006
0.6684353700642253,2508800.4424,19568.251902692522,17059.451460292523
0.666534446828777,2482518.0011,19385.72555237924,16903.20755127924
0.6739448750733589,2499386.53907,19512.312023795523,17012.92548472552
0.6719630608595096,2543740.1153100003,19667.343003751164,17123.602888441164
0.6726219601304109,2517995.08179,19496.78133121454,16978.786249424542
0.6594064470614632,2438472.6052,18958.19903023718,16519.72642503718
0.6659459668501555,2469697.9372500004,19232.600709852366,16762.902772602367
0.6663213141415727,2514983.0604499998,19506.931394875635,16991.948334425637
0.6614618163879074,2444425.7839099998,18985.975069410593,16541.549285500594
0.6712795899124063,2479301.69156,19423.281725630284,16943.980034070286
0.6723265545280357,2535191.1738400003,19713.907944053215,17178.716770213214
0.6686845717427929,2512770.8260200005,19475.47172584568,16962.70089982568
0.662557073062253,2485410.01258,19232.543260024242,16747.133247444242
0.6656953349079813,2466814.56831,19231.302658023153,16764.48808971315
0.671230305090801,2491380.86742,19460.69074886317,16969.30988144317
0.6798865579358584,2531815.3400100004,19900.92910087188,17369.113760861877
0.664218396935329,2435217.2393300002,19089.634654127098,16654.4174147971
0.6629968029729213,2379379.72201,18632.959170489827,16253.579448479826
0.677134531189148,2542695.6404,19832.901859527272,17290.20621912727
0.6664569618647954,2484172.7186200004,19359.552094908504,16875.379376288503
0.6671353669293949,2516379.96971,19368.289083482552,16851.90911377255
0.6698438902360225,2484935.4961,19546.39937560216,17061.46387950216
0.6605296482865387,2454573.6966900006,19069.654520824348,16615.080824134347
